STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/7/2010,0,,100,77
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/8/2010,0,,87,76
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/9/2010,0,,87,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/10/2010,0,,83,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/11/2010,0,,90,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/12/2010,0,,90,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/13/2010,0.85,,83,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/14/2010,0.29,,82,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/15/2010,0,,86,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/16/2010,0,,87,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/17/2010,0,,93,79
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/18/2010,0,,95,77
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/19/2010,0.58,,88,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/20/2010,0,,89,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/21/2010,0,,90,76
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/22/2010,0,,91,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/23/2010,0.61,,84,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/24/2010,0,,97,80
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/25/2010,0.08,,93,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/26/2010,0,,89,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/27/2010,0,,90,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/28/2010,0,,86,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/29/2010,0.03,,87,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/30/2010,0,,80,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/31/2010,0,,81,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/1/2010,0,,80,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/2/2010,0,,81,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/3/2010,0,,83,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/4/2010,0,,85,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/5/2010,0,,96,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/6/2010,0,,91,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/7/2010,0,,83,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/8/2010,0,,86,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/9/2010,0,,87,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/10/2010,0,,89,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/11/2010,0,,93,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/12/2010,0.01,,76,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/13/2010,0,,80,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/14/2010,0,,78,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/15/2010,0.02,,79,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/16/2010,0.12,,84,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/17/2010,0,,90,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/18/2010,0,,81,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/19/2010,0,,86,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/20/2010,0,,92,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/21/2010,0,,83,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/22/2010,1.77,,79,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/23/2010,0.22,,71,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/24/2010,0.11,,70,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/25/2010,0.87,,70,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/26/2010,0,,84,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/27/2010,0,,80,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/28/2010,0,,83,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/29/2010,0,,93,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/30/2010,0,,92,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/31/2010,0,,97,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/1/2010,0,,92,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/2/2010,0,,86,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/3/2010,0,,85,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/4/2010,0,,82,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/5/2010,0,,78,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/6/2010,0,,77,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/7/2010,0,,82,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/8/2010,0,,92,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/9/2010,0,,74,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/10/2010,0,,76,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/11/2010,0,,79,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/12/2010,0.51,,68,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/13/2010,0.18,,76,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/14/2010,0,,79,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/15/2010,0,,73,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/16/2010,0.82,,73,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/17/2010,0.25,,75,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/18/2010,0,,73,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/19/2010,0,,77,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/20/2010,0,,74,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/21/2010,0,,70,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/22/2010,0.36,,80,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/23/2010,0,,80,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/24/2010,0,,77,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/25/2010,0,,87,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/26/2010,0.29,,75,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/27/2010,0.91,,73,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/28/2010,0,,74,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/29/2010,0,,78,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/30/2010,1.06,,77,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/1/2010,2.02,,75,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/2/2010,0,,68,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/3/2010,0.05,,64,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/4/2010,0.47,,57,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/5/2010,0.01,,65,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/6/2010,0.01,,65,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/7/2010,0,,73,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/8/2010,0,,73,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/9/2010,0,,74,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/10/2010,0,,69,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/11/2010,0.69,,75,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/12/2010,0.01,,71,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/13/2010,0,,66,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/14/2010,0.93,,65,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/15/2010,0.01,,60,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/16/2010,0,,61,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/17/2010,0,,71,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/18/2010,0,,62,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/19/2010,0.09,,59,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/20/2010,0,,60,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/21/2010,0,,65,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/22/2010,0,,55,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/23/2010,0,,65,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/24/2010,0,,66,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/25/2010,0,,69,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/26/2010,0,,69,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/27/2010,0.13,,67,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/28/2010,0,,76,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/29/2010,0,,59,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/30/2010,0,,58,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10/31/2010,0,,62,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/1/2010,0,,50,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/2/2010,0,,52,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/3/2010,0,,53,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/4/2010,0.89,,51,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/5/2010,0.08,,55,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/6/2010,0,,53,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/7/2010,0,,52,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/8/2010,0.03,,46,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/9/2010,0,,55,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/10/2010,0,,58,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/11/2010,0,,57,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/12/2010,0,,65,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/13/2010,0,,66,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/14/2010,0,,61,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/15/2010,0,,60,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/16/2010,0.34,,59,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/17/2010,0.43,,62,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/18/2010,0.01,,56,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/19/2010,0,,50,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/20/2010,0,,56,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/21/2010,0,,49,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/22/2010,0,,60,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/23/2010,0,,60,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/24/2010,0,,51,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/25/2010,0.06,,50,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/26/2010,0.09,,54,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/27/2010,0,,44,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/28/2010,0,,47,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/29/2010,0,,48,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/30/2010,0.02,,56,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/1/2010,0.97,,59,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/2/2010,0,,44,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/3/2010,0,,42,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/4/2010,0,,43,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/5/2010,0,,37,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/6/2010,0,,36,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/7/2010,0,,39,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/8/2010,0,,36,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/9/2010,0,,32,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/10/2010,0,,38,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/11/2010,0,,44,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/12/2010,1.15,,56,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/13/2010,0.02,,50,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/14/2010,0,,25,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/15/2010,0,,30,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/16/2010,0,,30,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/17/2010,0,,38,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/18/2010,0,,37,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/19/2010,0,,38,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/20/2010,0,,39,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/21/2010,0,,43,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/22/2010,0,,41,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/23/2010,0,,37,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/24/2010,0,,42,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/25/2010,0,,33,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/26/2010,0.69,,31,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/27/2010,0.3,,27,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/28/2010,0,,38,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/29/2010,0,,38,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/30/2010,0,,39,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/31/2010,0,,40,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/1/2011,0,,43,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/2/2011,0.11,,49,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/3/2011,0,,36,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/4/2011,0,,38,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/5/2011,0,,40,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/6/2011,0,,34,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/7/2011,0.07,,36,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/8/2011,0,,32,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/9/2011,0,,33,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/10/2011,0,,36,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/11/2011,0.18,,32,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/12/2011,0.42,,32,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/13/2011,0,,31,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/14/2011,0,,30,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/15/2011,0,,36,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/16/2011,0,,36,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/17/2011,0,,27,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/18/2011,1.28,,45,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/19/2011,0.08,,42,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/20/2011,0,,36,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/21/2011,0.38,,34,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/22/2011,0,,25,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/23/2011,0,,25,12
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/24/2011,0,,25,6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/25/2011,0.02,,35,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/26/2011,0.61,,34,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/27/2011,0.38,,37,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/28/2011,0.01,,35,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/29/2011,0.01,,34,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/30/2011,0,,39,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/31/2011,0,,32,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/1/2011,0.07,,33,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/2/2011,0.69,,39,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/3/2011,0,,34,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/4/2011,0,,33,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/5/2011,0.23,,43,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/6/2011,0,,45,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/7/2011,0.1,,40,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/8/2011,0.13,,40,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/9/2011,0,,29,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/10/2011,0,,29,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/11/2011,0,,36,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/12/2011,0,,41,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/13/2011,0,,42,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/14/2011,0,,59,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/15/2011,0,,38,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/16/2011,0,,43,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/17/2011,0,,55,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/18/2011,0.1,,67,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/19/2011,0,,54,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/20/2011,0,,42,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/21/2011,0.19,,38,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/22/2011,0,,34,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/23/2011,0,,43,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/24/2011,0.06,,41,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/25/2011,1.26,,54,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/26/2011,0,,42,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/27/2011,0,,53,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/28/2011,0.37,,60,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/1/2011,0,,49,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/2/2011,0,,56,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/3/2011,0,,33,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/4/2011,0,,41,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/5/2011,0,,53,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/6/2011,1.32,,51,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/7/2011,0.07,,51,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/8/2011,0,,48,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/9/2011,0,,44,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/10/2011,0.53,,49,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/11/2011,0.64,,55,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/12/2011,0,,55,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/13/2011,0,,53,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/14/2011,0,,46,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/15/2011,0,,45,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/16/2011,0.7,,58,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/17/2011,0,,62,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/18/2011,0,,79,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/19/2011,0,,61,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/20/2011,0,,47,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/21/2011,0.33,,47,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/22/2011,0,,53,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/23/2011,0.71,,43,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/24/2011,0.07,,45,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/25/2011,0,,43,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/26/2011,0,,41,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/27/2011,0,,46,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/28/2011,0,,47,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/29/2011,0,,51,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/30/2011,0,,49,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/31/2011,0.18,,44,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/1/2011,0.17,,45,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/2/2011,0,,57,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/3/2011,0,,60,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/4/2011,0.03,,55,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/5/2011,0.08,,53,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/6/2011,0.06,,56,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/7/2011,0,,49,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/8/2011,0,,50,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/9/2011,0,,54,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/10/2011,0,,53,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/11/2011,0,,61,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/12/2011,0.69,,68,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/13/2011,0.5,,55,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/14/2011,0,,69,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/15/2011,0,,56,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/16/2011,1.25,,57,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/17/2011,0.05,,61,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/18/2011,0,,63,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/19/2011,0.01,,55,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/20/2011,0,,61,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/21/2011,0,,62,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/22/2011,0,,52,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/23/2011,0.95,,53,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/24/2011,0.4,,74,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/25/2011,0,,71,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/26/2011,0,,69,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/27/2011,0,,64,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/28/2011,0.11,,64,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/29/2011,0,,71,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/30/2011,0,,66,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/1/2011,0,,64,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/2/2011,0,,59,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/3/2011,0,,66,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/4/2011,0.58,,64,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/5/2011,0,,66,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/6/2011,0,,67,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/7/2011,0,,70,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/8/2011,0,,74,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/9/2011,0,,71,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/10/2011,0,,74,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/11/2011,0,,71,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/12/2011,0,,68,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/13/2011,0,,63,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/14/2011,0,,64,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/15/2011,0.06,,67,59
